et:20602,butterflies,,"A butterfly is a mainly day-flying insect of the order Lepidoptera, which includes the butterflies and moths",,et:20593,"http://purl.obolibrary.org/obo/NCBITaxon_7088,http://linkeddata.ge.imati.cnr.it:2020/resource/EARTh/98750,http://en.wikipedia.org/wiki/butterflies",,,,,,,,,,,,,,,[source of definition ] http://en.wikipedia.org/wiki/Butterfly,,,LTER EU controlled vocabulary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,2022-10-10
et:30041,rodents,,,,et:20635,http://purl.obolibrary.org/obo/NCBITaxon_9989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rodentia,,,,,,,,,,,,,,,,,,,,,,,,2018-11-19,https://orcid.org/0000-0003-2195-3997,2022-10-10
et:20272,sample design,,"[OBCS] a plan specification that provides a detailed outline of which measurements will be taken at what times, on which material, in what manner, and by whom. Sampling plans should be designed in such a way that the resulting data will contain a representative sample of the parameters of interest and allow for all questions, as stated in the goals, to be answered.",,et:20105,http://purl.obolibrary.org/obo/OBCS_0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-12,https://orcid.org/0000-0003-2195-3997,2023-01-13
et:10130,confidence interval,,"[OBCS] A quantitative confidence value that refers to an interval give values within which there is a high probability (95 percent by convention) that the true population value can be found. The calculation of a confidence interval considers the standard deviation of the data and the number of observations. Thus, a confidence interval narrows as the number of observations increases, or its variance (dispersion) decreases.",,et:10127,http://purl.obolibrary.org/obo/OBCS_0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-27,nsb@ceh.ac.uk,2018-07-02
et:10134,credible interval,,[OBCS] A quantitative confidence value that is used in Bayesian analysis to describe the range in which a posterior probability estimate is likely to reside.,,et:10127,http://purl.obolibrary.org/obo/OBCS_0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-27,nsb@ceh.ac.uk,2018-07-02
et:10137,interquartile range,,[OBCS] A quantitative confidence value that refers to the upper and lower values defining the central 50 percent of observations. The boundaries are equal to the 25th and 75th percentiles. The interquartile range can be depicted in a box and whiskers plot.,,et:10127,http://purl.obolibrary.org/obo/OBCS_0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-27,nsb@ceh.ac.uk,2018-07-02
et:10129,coefficient of variation,,[OBCS] A quantitative confidence value that is the standard deviation of a data set divided by the mean of the same data set; a normalized measure of dispersion of a probability distribution,,et:10127,http://purl.obolibrary.org/obo/OBCS_0000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-27,nsb@ceh.ac.uk,2018-07-02
et:10131,confusion matrix,,"[OBCS] A data item with a specific table layout that allows visualization of the performance of an algorithm. Each column of the matrix represents the instances in a predicted class, while each row represents the instances in an actual class.",,et:10127,http://purl.obolibrary.org/obo/OBCS_0000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-27,nsb@ceh.ac.uk,2018-07-02
et:20032,protocol,,"[OBI] A plan specification which has sufficient level of detail and quantitative information to communicate it between investigation agents, so that different investigation agents will reliably be able to independently reproduce the process.",,et:20104,"http://purl.obolibrary.org/obo/OBI_0000272,http://www.eionet.europa.eu/gemet/concept/6758",,,,,,,,,,,,,,,,,,,,,,Protokoll,بروتوكول - اتفاقية,Протокол,protokol,protokol,πρωτόκολλο,protocolos,protokoll,pöytäkirja,protocole,protokol,protokoll/jegyzőkönyv,protocollo,,protokolas,protokols,protocol,protokoll (avtale),protokół,protocolos,protocol,protokol,protokol,protokoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,"2018-07-02T16:12:34.794+01:00 , ""2018-07-05"
et:21065,survival rate,,[OBI] A measurement data that represents the percentage of people or animals in a study or treatment group who are alive for a given period of time after diagnosis or initiation of monitoring.,,et:20935,http://purl.obolibrary.org/obo/OBI_0000789,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-12,https://orcid.org/0000-0003-2195-3997,2019-02-17
et:20041,calibration,,"[OBI] A planned process with the objective to 1) establish the relationship between data produced by a measurement device and physical qualities. This is done by using the measurement device under defined conditions, and either tuning it to adjust the measured output, or record the output and use it as a reference in future measurements 2) instruct field staff for field sampling techniques.",,et:20104,"http://purl.obolibrary.org/obo/OBI_0000818,http://www.eionet.europa.eu/gemet/concept/1114",,,,,,,,,,,,,,,,,,,,,,Kalibrierung,تعيير - معايرة,Калибровка,kalibrace,kalibrering,βαθμονόμηση (διακρίβωση),calibrado,kaliibrimine,kalibrointi,étalonnage,umjeravanje,hitelesítés/kalibrálás,calibratura,,kalibravimas,kalibrācija,ijking,kalibrering,wzorcowanie,calibração,calibrare,kalibrácia,kalibracija,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,"2018-07-05T15:17:06.744+01:00 , ""2018-07-02"
et:20022,RNA extraction,,[OBI] A RNA extraction is a nucleic acid extraction where the desired output material is RNA,,et:20138,http://purl.obolibrary.org/obo/OBI_0666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,2018-07-02
et:21628,genetic susceptibility,,"[OGSF] a disposition that is physically based on some genetic material, such as one or more gene mutations or variant, such that if the genome of an organism has the genetic material as its part, the organism may have an increased likelihood or chance to develop: 1) a particular disease; 2) a peculiar biological/bodily process.",,et:21613,http://purl.obolibrary.org/obo/OGSF_0000000,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-03,https://orcid.org/0000-0003-2195-3997,2018-07-02
et:21562,spatial pattern,,[PATO] A spatial quality inhering in a bearer by virtue of the bearer's exhibiting repetition of placement of its parts.,,et:21447,http://purl.obolibrary.org/obo/PATO_0000060,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-12,https://orcid.org/0000-0003-2195-3997,2019-02-17
et:21574,thickness,thickniss of layer,[PATO] A 1-D extent quality which is equal to the dimension through an object as opposed to its length or width.,,et:10351,"http://purl.obolibrary.org/obo/PATO_0000915,http://aims.fao.org/aos/agrovoc/c_7726,https://vocab.lternet.edu/vocab/vocab/?tema=583",,,,,,,,,,,,,,,,,,US LTER controlled vocabulary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,2018-12-18
et:20576,fruit,,"[EFO]* A fruit may contain additional plant structures (PO:0009011) that were part of a flower (PO:0009046) and mature along with the gynoecium, such as a receptacle (PO:0009064). A fruit may develop without fertilization in cases of parthenocarpy, apomixis, or other hormone-induced conditions and may not always contain seeds. Fruits only occur in angiosperms. The mature ovary or ovaries of a seed-bearing plant, together with accessory parts, containing the seeds and occurring in a wide variety of forms. A multi-tissue plant structure (PO:0025496) that develops from a gynoecium (PO:0009062) and may have as parts one or more seeds (PO:0009010).",,et:20566,http://purl.obolibrary.org/obo/PO_0009001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,2023-01-13
et:10114,plant tissue,,[SP]* A plant structure (PO:0009011) that consists predominantly of similarly specialized plant cells (PO:0009002) of one or more types.,,et:20887,http://purl.obolibrary.org/obo/PO_0009007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-18,herbert.schentz@umweltbundesamt.at,2018-07-02
et:20948,process,,"[REX] A phenomenon by which change takes place in a system. In physiological systems, a process may be chemical, physical or both. , ""This term contains dynamic development and cycling of elements in a controlled way driven by biology or environmental conditions (e.g. NT growth, decomposition, nitrogen cycling)",,et:10002,"http://purl.obolibrary.org/obo/REX_0000001,http://aims.fao.org/aos/agrovoc/c_13586,https://vocab.lternet.edu/vocab/vocab/?tema=655,http://linkeddata.ge.imati.cnr.it:2020/resource/EARTh/310",,,,,,,,,,,,,,,,,Property is a property of a system,US LTER controlled vocabulary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,2023-01-13
et:21583,seed set,,"[SOY] The number of fertilized ovules that mature into viable seeds. Seed set is determined by the number of ovules per pod, the frequency of embryo abortions, and the number of pods per plant.",,et:20510,http://purl.obolibrary.org/obo/SOY_0001419,,,,,,,,,,,,,,,,,ask expert,seed set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-12,https://orcid.org/0000-0003-2195-3997,2023-01-13
et:20571,leaf morphology,,[SOY] Gross morphology of the leaflets.,,et:29,http://purl.obolibrary.org/obo/SOY_0001637,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-03,https://orcid.org/0000-0003-2195-3997,2018-07-02
et:22232,seed viability ratio,,[SOY] The viability of a seed after storage or treatment.,,et:20935,http://purl.obolibrary.org/obo/SOY_0001993,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-12,https://orcid.org/0000-0003-2195-3997,2023-01-13
et:20029,model parameter,,[STATO] a model parameter is a data item which is part of a model and which is meant to characterize an theoritecal or unknown population. a model parameter may be estimated by considering the properties of samples presumably taken from the theoritecal population,,et:10221,http://purl.obolibrary.org/obo/STATO_0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,2018-07-02
et:20159,block design,,[STATO] a block design is a kind of study design which declares a blocking variable (also known as nuisance variable) in order to account for a known source of variation and reduce its impact on the acquisition of the signal,,et:10152,http://purl.obolibrary.org/obo/STATO_0000046,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-03,https://orcid.org/0000-0003-2195-3997,2023-01-13
et:10146,quartile,,"[STATO] a quartile is a quantile which splits data into sections accrued of 25% of data, so the first quartile delineates 25% of the data, the second quartile delineates 50% of the data and the third quartile, 75 % of the data",,et:10127,http://purl.obolibrary.org/obo/STATO_0000152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-27,nsb@ceh.ac.uk,2018-07-02
et:20233,model fitting,,[STATO] Model fitting is a data transformation process which evaluates if a model appropriately represents a dataset. A model fitting process tests the goodness of fit of the model to the data,,et:10221,http://purl.obolibrary.org/obo/STATO_0000218,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-12,https://orcid.org/0000-0003-2195-3997,2019-02-18
et:10135,decile,,"[STATO] a decile is a quantile where n=10 and which splits data into sections accrued of 10% of data, so the first decile delineates 10% of the data, the second decile delineates 20% of the data and the nineth decile, 90 % of the data",,et:10127,http://purl.obolibrary.org/obo/STATO_0000292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-27,nsb@ceh.ac.uk,2018-07-02
et:22217,root dry weight,RDW,[TO] The average dry weight of the root determined in a study.,,et:20935,http://purl.obolibrary.org/obo/TO_0000078,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-12,https://orcid.org/0000-0003-2195-3997,2023-01-13
et:1320,harvest index,,"[TO] Proportion of usable (economically significant) biomass over total (biological) biomass, expressed as a percentage.",,et:20935,http://purl.obolibrary.org/obo/TO_0000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-24,https://orcid.org/0000-0003-2195-3997,2018-07-02
et:22229,seed mass,seed weight,[TO] A seed morphology trait (TO:0000184) which is the weight of a seed (PO:0009010).,,et:20935,http://purl.obolibrary.org/obo/TO_0000181,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-12,https://orcid.org/0000-0003-2195-3997,2023-01-13
et:22219,root length,length of roots,[TO] A root morphology trait (TO:0000043) which is the length of one or more roots (PO:0009005). refer to PATO:0000122- A 1-D extent quality which is equal to the distance between two points.,,et:20935,http://purl.obolibrary.org/obo/TO_0000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,2018-07-02
et:21396,drought resistance,,[TO] Becoming tolerant to drought like conditions of minimal or no water content in the growth environment.,,et:20935,http://purl.obolibrary.org/obo/TO_0000276,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-03,https://orcid.org/0000-0003-2195-3997,2023-01-13
et:21445,plant trait,,"[TO] A measurable or observable characteristic of a cellular component (GO:0005575), biological process (GO:0008150) or molecular function (GO:0003674) that is part of, or has participant a plant anatomical entity (PO:0025131) and/or a plant structure development stage (PO:0009012).",,et:21447,http://purl.obolibrary.org/obo/TO_0000387,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-12,https://orcid.org/0000-0003-2195-3997,2023-01-13
et:21407,grain size,,"[TO] Refer to size (PATO:0000117): A morphology quality inhering in a bearer by virtue of the bearer's physical magnitude. Size categories ranging from small to medium to large. A fruit size (TO:0002625) which is the size of a dehulled, milled grain without pericarp (PO:0009084).",,et:20935,http://purl.obolibrary.org/obo/TO_0000397,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-03,https://orcid.org/0000-0003-2195-3997,2018-07-02
et:22236,shoot dry weight,dry weight of shoots,[TO] The dry weight of the shoot without inflorescence.,,et:20935,http://purl.obolibrary.org/obo/TO_0000552,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-12,https://orcid.org/0000-0003-2195-3997,2019-02-17
et:21422,photosynthetic rate,,[TO] The total amount of carbon fixed by the plant per unit time and is measured by determining the changes in CO2 concentration over a plant leaf in a glass enclosure.,,et:20935,http://purl.obolibrary.org/obo/TO_0001015,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-12,https://orcid.org/0000-0003-2195-3997,2023-01-13
et:22214,respiration rate,rate of respiration,[TO] The total amount of carbon lost metabolically by the plant per unit time and is measured by determining the increase in CO2 concentration over a plant leaf in a glass enclosure.,,et:20935,"http://purl.obolibrary.org/obo/TO_0001026,https://vocab.lternet.edu/vocab/vocab/?tema=468",,,,,,,,,,,,,,,,,,US LTER controlled vocabulary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,2018-12-18
et:21323,net photosynthetic rate,,[TO] It is measured as the difference between gross photosynthesis (the total amount of carbon fixed by the plant per unit time) and the respiration (the total amount of carbon lost metabolically during that same time).,,et:20935,http://purl.obolibrary.org/obo/TO_0001027,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-12,https://orcid.org/0000-0003-2195-3997,2019-02-17
et:22162,leaf size,size of leaf,[TO] A leaf morphology trait (TO:0000748) which is the size of a leaf (PO:0025034).,,et:20935,http://purl.obolibrary.org/obo/TO_0002637,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-03,https://orcid.org/0000-0003-2195-3997,2023-01-13
et:20966,nitrate uptake,,[TO] The total nitrate ion uptake measured in a plant or a plant part.,,et:20961,http://purl.obolibrary.org/obo/TO_0020100,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-12,https://orcid.org/0000-0003-2195-3997,2019-02-17
et:10326,diffuse,,[TRAK] Widely spread; not localized or confined.,,et:10313,http://purl.obolibrary.org/obo/TRAK_0001442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-17,https://orcid.org/0000-0003-2195-3997,2018-07-02
et:21363,body length,BL,[VT] The distance from point to point along the longest axis of the body of an organism.,,et:20935,http://purl.obolibrary.org/obo/VT_0001256,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-03,https://orcid.org/0000-0003-2195-3997,2018-07-02
et:20091,milk production,,[XCO] The process of synthesis and secretion of milk from the mammary glands in the nourishment of offspring.,,et:10064,http://purl.obolibrary.org/obo/XCO_0000414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,2018-07-02
et:10147,range (statistics),,[OCRE] The range is the difference between the lowest and highest numerical values; the limits or scale of variation.,,et:10127,http://purl.org/net/OCRe/statistics.owl#OCRE200007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-27,nsb@ceh.ac.uk,2018-07-02
et:21423,range,,,,et:10351,http://purl.org/net/OCRe/statistics.owl#OCRE200007,,,,,,,,,,,,,,,,,,,,,"ranges""@en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-27,0000-0003-1068-2394,2019-08-27
et:10378,volatile,,[SP]* The property of a substance of changing readily from a solid or liquid to a vapor.,,et:10313,http://purl.org/net/SMARTprotocol#Volatile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,https://orcid.org/0000-0003-2195-3997,2018-07-02
et:10132,correlation,,"[HUPSON] A statistical measure referring to the relationship between two random variables. It is a positive correlation when each variable tends to increase or decrease as the other does, and a negative or inverse correlation if one tends to increase as the other decreases. source: http://shodor.org/interactivate/dictionary/",,et:10127,http://scai.fraunhofer.de/HuPSON#SCAIVPH_00000266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-27,nsb@ceh.ac.uk,2018-07-02
et:21564,surface area,,[HUPSON] The area of a surface of some entity.,,et:20935,http://scai.fraunhofer.de/HuPSON#SCAIVPH_00001064,,,,,,,,,,,,,,,,,,MS Academic Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-12,https://orcid.org/0000-0003-2195-3997,2023-01-13
et:20636,humans,,"[SIO] A human is a primates of the family Hominidae and are characterized by having a large brain relative to body size, with a well developed neocortex, prefrontal cortex and temporal lobes, making them capable of abstract reasoning, language, introspection, problem solving and culture through social learning.",,et:20591,"http://semanticscience.org/resource/SIO_000485,https://vocab.lternet.edu/vocab/vocab/?tema=251,http://en.wikipedia.org/wiki/humans",,,,,,,,,,,,,,,,,,US LTER controlled vocabulary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,2023-01-13
et:10358,structure,,[SIO] The specification that refers to the composition and arrangement of parts of an object.,,et:21447,http://semanticscience.org/resource/SIO_000600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-03,https://orcid.org/0000-0003-2195-3997,2018-07-02
et:10139,mean,,[SIO] A mean is the central tendency of a collection of numbers taken as the sum of the numbers divided by the size of the collection.,,et:10127,http://semanticscience.org/resource/SIO_001109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-27,nsb@ceh.ac.uk,2018-07-02
et:10353,intensity,,[SIO] intensity is a quality that represents the strength or degree of something.,,et:10351,http://semanticscience.org/resource/SIO_001212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-03,https://orcid.org/0000-0003-2195-3997,2018-07-02
et:21401,gene polymorphism,DNA polymorphism,[SIO] genetic polymorphism is the description of a difference in genetic composition at some location.,,et:1,http://semanticscience.org/resource/SIO_010026,,,,,,,,,,,,,,,,,,MS Academic Keywords,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-03,https://orcid.org/0000-0003-2195-3997,2023-01-13
et:20328,piezometer,,[SWEET] A devise used to measure groundwater pressure head at a point in the subsurface.,,et:10157,http://sweet.jpl.nasa.gov/2.3/matrInstrument.owl#Piezometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,2018-07-02
et:21856,Savanna,,"[SWEET] A savanna or savannah is a tropical or subtropical woodland ecosystem. Savannas are characterised by the trees being sufficiently small or widely spaced so that the canopy does not close. It is often believed that savannas are characterized by widely spaced, scattered trees, however in many savanna communities tree densities are higher and trees are more regularly spaced than in forest communities. The open canopy allows sufficient light to reach the ground to support an unbroken herbaceous layer consisting primarily of C4 grasses. Savannas are also characterised by seasonal water availability, with the majority of rainfall being confined to one season of the year. Savannas can be associated with several types of biomes. Savannas are frequently seen as a transitional zone, occurring between forest regions and desert regions.",,et:21855,http://sweet.jpl.nasa.gov/2.3/realmBiolBiome.owl#Savanna,,,,,,,,,,,,,,,,,,ILTER BIOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,2018-07-02
et:21796,stream,,"[SWEET] A stream is a body of water with a current, confined within a bed and banks. Streams are important as conduits in the water cycle, instruments in aquifer recharge, and corridors for fish and wildlife migration. The biological habitat in the immediate vicinity of a stream is called a riparian zone. Given the status of the ongoing Holocene extinction event, streams play an important corridor role in connecting fragmented habitats and thus in conserving biodiversity. Stream is also an umbrella term used in the scientific community for all flowing natural waters, regardless of size. The study of streams and waterways in general is known as surface hydrology and is a core element of environmental geography",,et:22,"http://sweet.jpl.nasa.gov/2.3/realmHydroBody.owl#Stream,http://en.wikipedia.org/wiki/streams,http://purl.obolibrary.org/obo/ENVO_00000023,http://linkeddata.ge.imati.cnr.it:2020/resource/EARTh/26510,https://vocab.lternet.edu/vocab/vocab/?tema=562",,,,,,,,,,,,,,,,,,US LTER controlled vocabulary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,2023-01-13
et:EUDIM_006,temperature,,[GEMET] A property that determines the direction of heat flow when an objekt is brought into thermal contact with other objects: heat flows from regions of higher to those of lower temperatures.,,et:1,"http://vocab.lternet.edu/vocab/vocab/index.php?_search_expresion=temperature,http://www.eionet.europa.eu/gemet/concept/8366,http://aims.fao.org/aos/agrovoc/c_7657,http://www.qudt.org/qudt/owl/1.0.0/quantity/Instances.html#ThermodynamicTemperature",,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,2023-01-13
et:USLterCV_145,depth,,"Distance below surface , ""n. of a geographic location is a geometric height below surface of sea, lake, river, or another body water",,et:1,"http://vocab.lternet.edu/vocab/vocab/index.php?tema=145&/depth,http://aims.fao.org/aos/agrovoc/c_2190",et:21549,,,,,,,,,,,,,,"[controlled by ] Alessandro Oggioni 23.05.2013 , ""[controlled by ] Alessandro Oggioni 23.05.2013",,,US LTER controlled vocabulary,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,herbert.schentz@umweltbundesamt.at,2022-03-21
et:USLterCV_2,forest,,"[GEMET] A vegetation community dominated by trees and other woody shrubs, growing close enough together that the tree tops touch or overlap, creating various degrees of shade on the forest floor. It may produce benefits such as timber, recreation, wildlife habitat, etc.",,et:1,"http://vocab.lternet.edu/vocab/vocab/index.php?tema=2&/forests,http://aims.fao.org/aos/agrovoc/c_3062,http://en.wikipedia.org/wiki/forests",et:21819,,,,,,,,,,,,,,,,,US LTER controlled vocabulary,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nsb@ceh.ac.uk@ceh.ac.uk,2016-03-31,herbert.schentz@umweltbundesamt.at,2023-01-13
